dataset,variant,p,graph_seed,init_seed,auc
Texas,no-PI,5.0,1,1009,0.6539833531510107
Texas,GDC-PI,5.0,1,1000,0.5790725326991677
Texas,GDC-PI,5.0,1,1001,0.6801426872770511
Texas,GDC-PI,5.0,1,1002,0.6468489892984542
Texas,GDC-PI,5.0,1,1003,0.6884661117717004
Texas,GDC-PI,5.0,1,1004,0.6872770511296076
Texas,GDC-PI,5.0,1,1005,0.6551724137931034
Texas,GDC-PI,5.0,1,1006,0.6884661117717004
Texas,GDC-PI,5.0,1,1007,0.6848989298454221
Texas,GDC-PI,5.0,1,1008,0.5743162901307967
Texas,GDC-PI,5.0,1,1009,0.6801426872770511
Texas,PI,5.0,2,2000,0.5998810939357908
Texas,PI,5.0,2,2001,0.5648038049940547
Texas,PI,5.0,2,2002,0.5184304399524376
Texas,PI,5.0,2,2003,0.5671819262782402
Texas,PI,5.0,2,2004,0.558858501783591
Texas,PI,5.0,2,2005,0.5814506539833532
Texas,PI,5.0,2,2006,0.5089179548156956
Texas,PI,5.0,2,2007,0.5677764565992864
Texas,PI,5.0,2,2008,0.5398335315101069
Texas,PI,5.0,2,2009,0.5338882282996433
Texas,no-PI,5.0,2,2000,0.6397146254458977
Texas,no-PI,5.0,2,2001,0.5814506539833533
Texas,no-PI,5.0,2,2002,0.5814506539833532
Texas,no-PI,5.0,2,2003,0.5505350772889418
Texas,no-PI,5.0,2,2004,0.703923900118906
Texas,no-PI,5.0,2,2005,0.6064209274673008
Texas,no-PI,5.0,2,2006,0.4399524375743163
Texas,no-PI,5.0,2,2007,0.4863258026159334
Texas,no-PI,5.0,2,2008,0.6444708680142688
Texas,no-PI,5.0,2,2009,0.5219976218787159
Texas,GDC-PI,5.0,2,2000,0.5112960760998811
Texas,GDC-PI,5.0,2,2001,0.5873959571938169
Texas,GDC-PI,5.0,2,2002,0.5386444708680141
Texas,GDC-PI,5.0,2,2003,0.579667063020214
Texas,GDC-PI,5.0,2,2004,0.6848989298454221
Texas,GDC-PI,5.0,2,2005,0.633769322235434
Texas,GDC-PI,5.0,2,2006,0.5980975029726516
Texas,GDC-PI,5.0,2,2007,0.6254458977407847
Texas,GDC-PI,5.0,2,2008,0.7443519619500595
Texas,GDC-PI,5.0,2,2009,0.6658739595719382
Texas,PI,10.0,0,0,0.5975029726516052
Texas,PI,10.0,0,1,0.605231866825208
Texas,PI,10.0,0,2,0.5778834720570749
Texas,PI,10.0,0,3,0.46848989298454224
Texas,PI,10.0,0,4,0.4922711058263971
Texas,PI,10.0,0,5,0.4090368608799048
Texas,PI,10.0,0,6,0.5921521997621878
Texas,PI,10.0,0,7,0.6076099881093936
Texas,PI,10.0,0,8,0.6218787158145065
Texas,PI,10.0,0,9,0.633769322235434
Texas,no-PI,10.0,0,0,0.5517241379310345
Texas,no-PI,10.0,0,1,0.5945303210463734
Texas,no-PI,10.0,0,2,0.6254458977407847
Texas,no-PI,10.0,0,3,0.479191438763377
Texas,no-PI,10.0,0,4,0.5208085612366231
Texas,no-PI,10.0,0,5,0.39357907253269914
Texas,no-PI,10.0,0,6,0.5541022592152199
Texas,no-PI,10.0,0,7,0.6266349583828775
Texas,no-PI,10.0,0,8,0.579667063020214
Texas,no-PI,10.0,0,9,0.6694411414982164
Texas,GDC-PI,10.0,0,0,0.7443519619500594
Texas,GDC-PI,10.0,0,1,0.6825208085612366
Texas,GDC-PI,10.0,0,2,0.6872770511296076
Texas,GDC-PI,10.0,0,3,0.6623067776456599
Texas,GDC-PI,10.0,0,4,0.6028537455410226
Texas,GDC-PI,10.0,0,5,0.5945303210463733
Texas,GDC-PI,10.0,0,6,0.6111771700356717
Texas,GDC-PI,10.0,0,7,0.4696789536266349
Texas,GDC-PI,10.0,0,8,0.6706302021403091
Texas,GDC-PI,10.0,0,9,0.6557669441141498
Texas,PI,10.0,1,1000,0.6004756242568372
Texas,PI,10.0,1,1001,0.6670630202140309
Texas,PI,10.0,1,1002,0.633769322235434
Texas,PI,10.0,1,1003,0.6040428061831153
Texas,PI,10.0,1,1004,0.4922711058263971
Texas,PI,10.0,1,1005,0.5862068965517242
Texas,PI,10.0,1,1006,0.5303210463733651
Texas,PI,10.0,1,1007,0.5469678953626634
Texas,PI,10.0,1,1008,0.5517241379310345
Texas,PI,10.0,1,1009,0.6016646848989299
Texas,no-PI,10.0,1,1000,0.6028537455410226
Texas,no-PI,10.0,1,1001,0.5481569560047562
Texas,no-PI,10.0,1,1002,0.629013079667063
Texas,no-PI,10.0,1,1003,0.5778834720570749
Texas,no-PI,10.0,1,1004,0.558858501783591
Texas,no-PI,10.0,1,1005,0.40428061831153383
Texas,no-PI,10.0,1,1006,0.5291319857312724
Texas,no-PI,10.0,1,1007,0.4756242568370987
Texas,no-PI,10.0,1,1008,0.5695600475624256
Texas,no-PI,10.0,1,1009,0.5915576694411415
Texas,GDC-PI,10.0,1,1000,0.6361474435196195
Texas,GDC-PI,10.0,1,1001,0.6331747919143876
Texas,GDC-PI,10.0,1,1002,0.5743162901307967
Texas,GDC-PI,10.0,1,1003,0.6206896551724138
Texas,GDC-PI,10.0,1,1004,0.6825208085612366
Texas,GDC-PI,10.0,1,1005,0.6004756242568371
Texas,GDC-PI,10.0,1,1006,0.5196195005945303
Texas,GDC-PI,10.0,1,1007,0.4768133174791914
Texas,GDC-PI,10.0,1,1008,0.464922711058264
Texas,GDC-PI,10.0,1,1009,0.5505350772889417
Texas,PI,10.0,2,2000,0.6064209274673008
Texas,PI,10.0,2,2001,0.6004756242568371
Texas,PI,10.0,2,2002,0.6373365041617123
Texas,PI,10.0,2,2003,0.5671819262782403
Texas,PI,10.0,2,2004,0.5683709869203329
Texas,PI,10.0,2,2005,0.6159334126040428
Texas,PI,10.0,2,2006,0.5112960760998811
Texas,PI,10.0,2,2007,0.5231866825208085
Texas,PI,10.0,2,2008,0.5885850178359096
Texas,PI,10.0,2,2009,0.46730083234244946
Texas,no-PI,10.0,2,2000,0.6040428061831153
Texas,no-PI,10.0,2,2001,0.5743162901307967
Texas,no-PI,10.0,2,2002,0.6706302021403091
Texas,no-PI,10.0,2,2003,0.5624256837098692
Texas,no-PI,10.0,2,2004,0.5659928656361474
Texas,no-PI,10.0,2,2005,0.6718192627824019
Texas,no-PI,10.0,2,2006,0.5077288941736029
Texas,no-PI,10.0,2,2007,0.595719381688466
Texas,no-PI,10.0,2,2008,0.5933412604042806
Texas,no-PI,10.0,2,2009,0.41141498216409034
Texas,GDC-PI,10.0,2,2000,0.5326991676575505
Texas,GDC-PI,10.0,2,2001,0.6016646848989299
Texas,GDC-PI,10.0,2,2002,0.6753864447086801
Texas,GDC-PI,10.0,2,2003,0.652794292508918
Texas,GDC-PI,10.0,2,2004,0.6040428061831153
Texas,GDC-PI,10.0,2,2005,0.6967895362663497
Texas,GDC-PI,10.0,2,2006,0.5362663495838288
Texas,GDC-PI,10.0,2,2007,0.5630202140309156
Texas,GDC-PI,10.0,2,2008,0.4994054696789536
Texas,GDC-PI,10.0,2,2009,0.6932223543400713
Texas,PI,20.0,0,0,0.5957193816884662
Texas,PI,20.0,0,1,0.78359096313912
Texas,PI,20.0,0,2,0.549346016646849
Texas,PI,20.0,0,3,0.5683709869203329
Texas,PI,20.0,0,4,0.6492271105826397
Texas,PI,20.0,0,5,0.7360285374554103
Texas,PI,20.0,0,6,0.5576694411414983
Texas,PI,20.0,0,7,0.6991676575505351
Texas,PI,20.0,0,8,0.5
Texas,PI,20.0,0,9,0.5897740784780023
Texas,no-PI,20.0,0,0,0.61474435196195
Texas,no-PI,20.0,0,1,0.7586206896551724
Texas,no-PI,20.0,0,2,0.6076099881093936
Texas,no-PI,20.0,0,3,0.624256837098692
Texas,no-PI,20.0,0,4,0.5356718192627824
Texas,no-PI,20.0,0,5,0.6884661117717004
Texas,no-PI,20.0,0,6,0.5921521997621878
Texas,no-PI,20.0,0,7,0.7395957193816886
Texas,no-PI,20.0,0,8,0.5404280618311533
Texas,no-PI,20.0,0,9,0.5719381688466112
Texas,GDC-PI,20.0,0,0,0.605231866825208
Texas,GDC-PI,20.0,0,1,0.7288941736028538
Texas,GDC-PI,20.0,0,2,0.5410225921521997
Texas,GDC-PI,20.0,0,3,0.732461355529132
Texas,GDC-PI,20.0,0,4,0.6563614744351962
Texas,GDC-PI,20.0,0,5,0.8014268727705113
Texas,GDC-PI,20.0,0,6,0.5814506539833532
Texas,GDC-PI,20.0,0,7,0.7110582639714625
Texas,GDC-PI,20.0,0,8,0.6212841854934602
Texas,GDC-PI,20.0,0,9,0.664090368608799
Texas,PI,20.0,1,1000,0.6373365041617123
Texas,PI,20.0,1,1001,0.6242568370986921
Texas,PI,20.0,1,1002,0.5434007134363852
Texas,PI,20.0,1,1003,0.5707491082045184
Texas,PI,20.0,1,1004,0.4887039239001189
Texas,PI,20.0,1,1005,0.4934601664684899
Texas,PI,20.0,1,1006,0.6801426872770512
Texas,PI,20.0,1,1007,0.4637336504161712
Texas,PI,20.0,1,1008,0.539833531510107
Texas,PI,20.0,1,1009,0.5374554102259215
Texas,no-PI,20.0,1,1000,0.6242568370986921
Texas,no-PI,20.0,1,1001,0.6587395957193817
Texas,no-PI,20.0,1,1002,0.5422116527942925
Texas,no-PI,20.0,1,1003,0.5457788347205708
Texas,no-PI,20.0,1,1004,0.5350772889417359
Texas,no-PI,20.0,1,1005,0.49940546967895366
Texas,no-PI,20.0,1,1006,0.4768133174791914
Texas,no-PI,20.0,1,1007,0.4518430439952437
Texas,no-PI,20.0,1,1008,0.5529131985731273
Texas,no-PI,20.0,1,1009,0.4898929845422117
Texas,GDC-PI,20.0,1,1000,0.7360285374554102
Texas,GDC-PI,20.0,1,1001,0.6730083234244947
Texas,GDC-PI,20.0,1,1002,0.5731272294887039
Texas,GDC-PI,20.0,1,1003,0.6159334126040428
Texas,GDC-PI,20.0,1,1004,0.6741973840665874
Texas,GDC-PI,20.0,1,1005,0.6099881093935791
Texas,GDC-PI,20.0,1,1006,0.6313912009512485
Texas,GDC-PI,20.0,1,1007,0.7847800237812127
Texas,GDC-PI,20.0,1,1008,0.6753864447086801
Texas,GDC-PI,20.0,1,1009,0.5725326991676575
Texas,PI,20.0,2,2000,0.5279429250891796
Texas,PI,20.0,2,2001,0.6183115338882282
Texas,PI,20.0,2,2002,0.61474435196195
Texas,PI,20.0,2,2003,0.6087990487514864
Texas,PI,20.0,2,2004,0.5600475624256837
Texas,PI,20.0,2,2005,0.4922711058263971
Texas,PI,20.0,2,2006,0.5148632580261593
Texas,PI,20.0,2,2007,0.6028537455410227
Texas,PI,20.0,2,2008,0.6254458977407849
Texas,PI,20.0,2,2009,0.6563614744351962
Texas,no-PI,20.0,2,2000,0.6028537455410226
Texas,no-PI,20.0,2,2001,0.5529131985731273
Texas,no-PI,20.0,2,2002,0.6896551724137931
Texas,no-PI,20.0,2,2003,0.6111771700356718
Texas,no-PI,20.0,2,2004,0.6807372175980977
Texas,no-PI,20.0,2,2005,0.5885850178359096
Texas,no-PI,20.0,2,2006,0.5790725326991676
Texas,no-PI,20.0,2,2007,0.6099881093935792
Texas,no-PI,20.0,2,2008,0.6135552913198574
Texas,no-PI,20.0,2,2009,0.4482758620689655
Texas,GDC-PI,20.0,2,2000,0.7110582639714624
Texas,GDC-PI,20.0,2,2001,0.7538644470868014
Texas,GDC-PI,20.0,2,2002,0.7419738406658739
Texas,GDC-PI,20.0,2,2003,0.7788347205707491
Texas,GDC-PI,20.0,2,2004,0.7788347205707491
Texas,GDC-PI,20.0,2,2005,0.7348394768133174
Texas,GDC-PI,20.0,2,2006,0.8430439952437574
Texas,GDC-PI,20.0,2,2007,0.6480380499405469
Texas,GDC-PI,20.0,2,2008,0.6242568370986921
Texas,GDC-PI,20.0,2,2009,0.6599286563614744
Cornell,PI,0.0,0,0,0.6403061224489796
Cornell,PI,0.0,0,1,0.6900510204081632
Cornell,PI,0.0,0,2,0.5714285714285715
Cornell,PI,0.0,0,3,0.653061224489796
Cornell,PI,0.0,0,4,0.5854591836734694
Cornell,PI,0.0,0,5,0.42474489795918363
Cornell,PI,0.0,0,6,0.5612244897959183
Cornell,PI,0.0,0,7,0.6281887755102041
Cornell,PI,0.0,0,8,0.5695153061224489
Cornell,PI,0.0,0,9,0.6052295918367347
Cornell,no-PI,0.0,0,0,0.5471938775510203
Cornell,no-PI,0.0,0,1,0.6466836734693877
Cornell,no-PI,0.0,0,2,0.5854591836734694
Cornell,no-PI,0.0,0,3,0.7040816326530612
Cornell,no-PI,0.0,0,4,0.5841836734693878
Cornell,no-PI,0.0,0,5,0.4764030612244898
Cornell,no-PI,0.0,0,6,0.5401785714285714
Cornell,no-PI,0.0,0,7,0.5676020408163265
Cornell,no-PI,0.0,0,8,0.6058673469387755
Cornell,no-PI,0.0,0,9,0.6275510204081634
Cornell,GDC-PI,0.0,0,0,0.6045918367346939
Cornell,GDC-PI,0.0,0,1,0.7053571428571428
Cornell,GDC-PI,0.0,0,2,0.6505102040816326
Cornell,GDC-PI,0.0,0,3,0.6798469387755102
Cornell,GDC-PI,0.0,0,4,0.6862244897959183
Cornell,GDC-PI,0.0,0,5,0.6836734693877551
Cornell,GDC-PI,0.0,0,6,0.6262755102040817
Cornell,GDC-PI,0.0,0,7,0.7321428571428572
Cornell,GDC-PI,0.0,0,8,0.6033163265306123
Cornell,GDC-PI,0.0,0,9,0.6645408163265306
Cornell,PI,0.0,1,1000,0.5739795918367347
Cornell,PI,0.0,1,1001,0.5720663265306122
Cornell,PI,0.0,1,1002,0.5599489795918368
Cornell,PI,0.0,1,1003,0.6326530612244898
Cornell,PI,0.0,1,1004,0.5867346938775511
Cornell,PI,0.0,1,1005,0.5369897959183674
Cornell,PI,0.0,1,1006,0.7589285714285715
Cornell,PI,0.0,1,1007,0.5369897959183674
Cornell,PI,0.0,1,1008,0.5880102040816326
Cornell,PI,0.0,1,1009,0.5650510204081632
Cornell,no-PI,0.0,1,1000,0.6989795918367347
Cornell,no-PI,0.0,1,1001,0.6147959183673469
Cornell,no-PI,0.0,1,1002,0.5344387755102041
Cornell,no-PI,0.0,1,1003,0.6581632653061225
Cornell,no-PI,0.0,1,1004,0.5491071428571429
Cornell,no-PI,0.0,1,1005,0.5701530612244898
Cornell,no-PI,0.0,1,1006,0.7244897959183674
Cornell,no-PI,0.0,1,1007,0.5892857142857143
Cornell,no-PI,0.0,1,1008,0.5612244897959184
Cornell,no-PI,0.0,1,1009,0.6096938775510204
Cornell,GDC-PI,0.0,1,1000,0.7168367346938774
Cornell,GDC-PI,0.0,1,1001,0.7602040816326531
Cornell,GDC-PI,0.0,1,1002,0.6415816326530611
Cornell,GDC-PI,0.0,1,1003,0.721938775510204
Cornell,GDC-PI,0.0,1,1004,0.6683673469387755
Cornell,GDC-PI,0.0,1,1005,0.8201530612244898
Cornell,GDC-PI,0.0,1,1006,0.7244897959183673
Cornell,GDC-PI,0.0,1,1007,0.6211734693877551
Cornell,GDC-PI,0.0,1,1008,0.5918367346938775
Cornell,GDC-PI,0.0,1,1009,0.6403061224489796
Cornell,PI,0.0,2,2000,0.6301020408163265
Cornell,PI,0.0,2,2001,0.6466836734693877
Cornell,PI,0.0,2,2002,0.8163265306122449
Cornell,PI,0.0,2,2003,0.5318877551020408
Cornell,PI,0.0,2,2004,0.610969387755102
Cornell,PI,0.0,2,2005,0.6594387755102041
Cornell,PI,0.0,2,2006,0.6045918367346937
Cornell,PI,0.0,2,2007,0.6326530612244898
Cornell,PI,0.0,2,2008,0.5051020408163265
Cornell,PI,0.0,2,2009,0.5153061224489797
Cornell,no-PI,0.0,2,2000,0.6301020408163266
Cornell,no-PI,0.0,2,2001,0.5612244897959184
Cornell,no-PI,0.0,2,2002,0.8367346938775511
Cornell,no-PI,0.0,2,2003,0.5586734693877552
Cornell,no-PI,0.0,2,2004,0.5752551020408163
Cornell,no-PI,0.0,2,2005,0.5714285714285714
Cornell,no-PI,0.0,2,2006,0.6301020408163266
Cornell,no-PI,0.0,2,2007,0.576530612244898
Cornell,no-PI,0.0,2,2008,0.6543367346938775
Cornell,no-PI,0.0,2,2009,0.639030612244898
Cornell,GDC-PI,0.0,2,2000,0.6332908163265306
Cornell,GDC-PI,0.0,2,2001,0.7806122448979592
Cornell,GDC-PI,0.0,2,2002,0.6900510204081632
Cornell,GDC-PI,0.0,2,2003,0.7206632653061225
Cornell,GDC-PI,0.0,2,2004,0.7551020408163266
Cornell,GDC-PI,0.0,2,2005,0.6989795918367347
Cornell,GDC-PI,0.0,2,2006,0.7155612244897959
Cornell,GDC-PI,0.0,2,2007,0.6645408163265306
Cornell,GDC-PI,0.0,2,2008,0.6798469387755102
Cornell,GDC-PI,0.0,2,2009,0.7984693877551021
Cornell,PI,5.0,0,0,0.5
Cornell,PI,5.0,0,1,0.6454081632653061
Cornell,PI,5.0,0,2,0.6454081632653061
Cornell,PI,5.0,0,3,0.6084183673469388
Cornell,PI,5.0,0,4,0.6543367346938775
Cornell,PI,5.0,0,5,0.43941326530612246
Cornell,PI,5.0,0,6,0.5153061224489796
Cornell,PI,5.0,0,7,0.47576530612244894
Cornell,PI,5.0,0,8,0.5650510204081634
Cornell,PI,5.0,0,9,0.673469387755102
Cornell,no-PI,5.0,0,0,0.6313775510204083
Cornell,no-PI,5.0,0,1,0.5765306122448979
Cornell,no-PI,5.0,0,2,0.6836734693877551
Cornell,no-PI,5.0,0,3,0.6262755102040816
Cornell,no-PI,5.0,0,4,0.6403061224489797
Cornell,no-PI,5.0,0,5,0.4489795918367347
Cornell,no-PI,5.0,0,6,0.6301020408163265
Cornell,no-PI,5.0,0,7,0.5612244897959183
Cornell,no-PI,5.0,0,8,0.5688775510204082
Cornell,no-PI,5.0,0,9,0.6785714285714286
Cornell,GDC-PI,5.0,0,0,0.5727040816326531
Cornell,GDC-PI,5.0,0,1,0.7130102040816326
Cornell,GDC-PI,5.0,0,2,0.7742346938775511
Cornell,GDC-PI,5.0,0,3,0.7321428571428571
Cornell,GDC-PI,5.0,0,4,0.7066326530612245
Cornell,GDC-PI,5.0,0,5,0.5969387755102041
Cornell,GDC-PI,5.0,0,6,0.667091836734694
Cornell,GDC-PI,5.0,0,7,0.6262755102040816
Cornell,GDC-PI,5.0,0,8,0.5943877551020408
Cornell,GDC-PI,5.0,0,9,0.6779336734693878
Cornell,PI,5.0,1,1000,0.6135204081632654
Cornell,PI,5.0,1,1001,0.6926020408163266
Cornell,PI,5.0,1,1002,0.6447704081632654
Cornell,PI,5.0,1,1003,0.6568877551020409
Cornell,PI,5.0,1,1004,0.6160714285714286
Cornell,PI,5.0,1,1005,0.6045918367346939
Cornell,PI,5.0,1,1006,0.625
Cornell,PI,5.0,1,1007,0.5695153061224489
Cornell,PI,5.0,1,1008,0.6173469387755102
Cornell,PI,5.0,1,1009,0.5573979591836735
Cornell,no-PI,5.0,1,1000,0.6147959183673469
Cornell,no-PI,5.0,1,1001,0.7576530612244898
Cornell,no-PI,5.0,1,1002,0.49107142857142855
Cornell,no-PI,5.0,1,1003,0.5841836734693878
Cornell,no-PI,5.0,1,1004,0.673469387755102
Cornell,no-PI,5.0,1,1005,0.6364795918367347
Cornell,no-PI,5.0,1,1006,0.65625
Cornell,no-PI,5.0,1,1007,0.5656887755102041
Cornell,no-PI,5.0,1,1008,0.5790816326530612
Cornell,no-PI,5.0,1,1009,0.5829081632653061
Cornell,GDC-PI,5.0,1,1000,0.7646683673469389
Cornell,GDC-PI,5.0,1,1001,0.7997448979591836
Cornell,GDC-PI,5.0,1,1002,0.7308673469387755
Cornell,GDC-PI,5.0,1,1003,0.7295918367346939
Cornell,GDC-PI,5.0,1,1004,0.5790816326530612
Cornell,GDC-PI,5.0,1,1005,0.7053571428571429
Cornell,GDC-PI,5.0,1,1006,0.590561224489796
Cornell,GDC-PI,5.0,1,1007,0.6951530612244897
Cornell,GDC-PI,5.0,1,1008,0.653061224489796
Cornell,GDC-PI,5.0,1,1009,0.5867346938775511
Cornell,PI,5.0,2,2000,0.5497448979591837
Cornell,PI,5.0,2,2001,0.6709183673469388
Cornell,PI,5.0,2,2002,0.6007653061224489
Cornell,PI,5.0,2,2003,0.49489795918367346
Cornell,PI,5.0,2,2004,0.7091836734693877
Cornell,PI,5.0,2,2005,0.6709183673469388
Cornell,PI,5.0,2,2006,0.5714285714285715
Cornell,PI,5.0,2,2007,0.5956632653061225
Cornell,PI,5.0,2,2008,0.5267857142857143
Cornell,PI,5.0,2,2009,0.6352040816326531
Cornell,no-PI,5.0,2,2000,0.5165816326530612
Cornell,no-PI,5.0,2,2001,0.6543367346938775
Cornell,no-PI,5.0,2,2002,0.6020408163265306
Cornell,no-PI,5.0,2,2003,0.6071428571428572
Cornell,no-PI,5.0,2,2004,0.6798469387755103
Cornell,no-PI,5.0,2,2005,0.6434948979591836
Cornell,no-PI,5.0,2,2006,0.5701530612244898
Cornell,no-PI,5.0,2,2007,0.6530612244897959
Cornell,no-PI,5.0,2,2008,0.5841836734693877
Cornell,no-PI,5.0,2,2009,0.6709183673469388
Cornell,GDC-PI,5.0,2,2000,0.6007653061224489
Cornell,GDC-PI,5.0,2,2001,0.7181122448979592
Cornell,GDC-PI,5.0,2,2002,0.6001275510204083
Cornell,GDC-PI,5.0,2,2003,0.663265306122449
Cornell,GDC-PI,5.0,2,2004,0.7130102040816326
Cornell,GDC-PI,5.0,2,2005,0.6721938775510204
Cornell,GDC-PI,5.0,2,2006,0.6033163265306122
Cornell,GDC-PI,5.0,2,2007,0.6709183673469388
Cornell,GDC-PI,5.0,2,2008,0.5433673469387755
Cornell,GDC-PI,5.0,2,2009,0.7538265306122449
Cornell,PI,10.0,0,0,0.6122448979591836
Cornell,PI,10.0,0,1,0.5535714285714286
Cornell,PI,10.0,0,2,0.6288265306122449
Cornell,PI,10.0,0,3,0.7283163265306123
Cornell,PI,10.0,0,4,0.6887755102040816
Cornell,PI,10.0,0,5,0.4011479591836734
Cornell,PI,10.0,0,6,0.701530612244898
Cornell,PI,10.0,0,7,0.639030612244898
Cornell,PI,10.0,0,8,0.6122448979591837
Cornell,PI,10.0,0,9,0.5369897959183673
Cornell,no-PI,10.0,0,0,0.7385204081632653
Cornell,no-PI,10.0,0,1,0.6045918367346939
Cornell,no-PI,10.0,0,2,0.5727040816326531
Cornell,no-PI,10.0,0,3,0.639030612244898
Cornell,no-PI,10.0,0,4,0.5841836734693877
Cornell,no-PI,10.0,0,5,0.4426020408163265
Cornell,no-PI,10.0,0,6,0.6428571428571429
Cornell,no-PI,10.0,0,7,0.6301020408163265
Cornell,no-PI,10.0,0,8,0.6581632653061223
Cornell,no-PI,10.0,0,9,0.5714285714285714
Cornell,GDC-PI,10.0,0,0,0.7206632653061225
Cornell,GDC-PI,10.0,0,1,0.7780612244897959
Cornell,GDC-PI,10.0,0,2,0.6887755102040817
Cornell,GDC-PI,10.0,0,3,0.7653061224489796
Cornell,GDC-PI,10.0,0,4,0.8214285714285714
Cornell,GDC-PI,10.0,0,5,0.7385204081632653
Cornell,GDC-PI,10.0,0,6,0.8112244897959183
Cornell,GDC-PI,10.0,0,7,0.7678571428571428
Cornell,GDC-PI,10.0,0,8,0.6364795918367346
Cornell,GDC-PI,10.0,0,9,0.6186224489795918
Cornell,PI,10.0,1,1000,0.6415816326530612
Cornell,PI,10.0,1,1001,0.6339285714285714
Cornell,PI,10.0,1,1002,0.6198979591836734
Cornell,PI,10.0,1,1003,0.5318877551020408
Cornell,PI,10.0,1,1004,0.6033163265306123
Cornell,PI,10.0,1,1005,0.6020408163265306
Cornell,PI,10.0,1,1006,0.6964285714285713
Cornell,PI,10.0,1,1007,0.5522959183673469
Cornell,PI,10.0,1,1008,0.5790816326530612
Cornell,PI,10.0,1,1009,0.5535714285714286
Cornell,no-PI,10.0,1,1000,0.6862244897959184
Cornell,no-PI,10.0,1,1001,0.7423469387755102
Cornell,no-PI,10.0,1,1002,0.6301020408163265
Cornell,no-PI,10.0,1,1003,0.6211734693877552
Cornell,no-PI,10.0,1,1004,0.5076530612244898
Cornell,no-PI,10.0,1,1005,0.5663265306122449
Cornell,no-PI,10.0,1,1006,0.596938775510204
Cornell,no-PI,10.0,1,1007,0.5459183673469388
Cornell,no-PI,10.0,1,1008,0.6033163265306122
Cornell,no-PI,10.0,1,1009,0.6556122448979591
Cornell,GDC-PI,10.0,1,1000,0.5816326530612245
Cornell,GDC-PI,10.0,1,1001,0.6862244897959183
Cornell,GDC-PI,10.0,1,1002,0.6326530612244897
Cornell,GDC-PI,10.0,1,1003,0.7831632653061225
Cornell,GDC-PI,10.0,1,1004,0.6530612244897959
Cornell,GDC-PI,10.0,1,1005,0.774234693877551
Cornell,GDC-PI,10.0,1,1006,0.7716836734693878
Cornell,GDC-PI,10.0,1,1007,0.7627551020408163
Cornell,GDC-PI,10.0,1,1008,0.7614795918367347
Cornell,GDC-PI,10.0,1,1009,0.7512755102040815
Cornell,PI,10.0,2,2000,0.6288265306122449
Cornell,PI,10.0,2,2001,0.5982142857142857
Cornell,PI,10.0,2,2002,0.5943877551020408
Cornell,PI,10.0,2,2003,0.5701530612244898
Cornell,PI,10.0,2,2004,0.6224489795918368
Cornell,PI,10.0,2,2005,0.6441326530612245
Cornell,PI,10.0,2,2006,0.7168367346938775
Cornell,PI,10.0,2,2007,0.6390306122448979
Cornell,PI,10.0,2,2008,0.5471938775510204
Cornell,PI,10.0,2,2009,0.6709183673469387
Cornell,no-PI,10.0,2,2000,0.6454081632653061
Cornell,no-PI,10.0,2,2001,0.6122448979591836
Cornell,no-PI,10.0,2,2002,0.6371173469387755
Cornell,no-PI,10.0,2,2003,0.5841836734693877
Cornell,no-PI,10.0,2,2004,0.610969387755102
Cornell,no-PI,10.0,2,2005,0.7002551020408163
Cornell,no-PI,10.0,2,2006,0.5880102040816326
Cornell,no-PI,10.0,2,2007,0.6556122448979592
Cornell,no-PI,10.0,2,2008,0.5038265306122449
Cornell,no-PI,10.0,2,2009,0.6466836734693877
Cornell,GDC-PI,10.0,2,2000,0.7589285714285714
Cornell,GDC-PI,10.0,2,2001,0.8035714285714285
Cornell,GDC-PI,10.0,2,2002,0.7576530612244898
Cornell,GDC-PI,10.0,2,2003,0.7295918367346937
Cornell,GDC-PI,10.0,2,2004,0.7448979591836735
Cornell,GDC-PI,10.0,2,2005,0.7448979591836734
Cornell,GDC-PI,10.0,2,2006,0.7155612244897959
Cornell,GDC-PI,10.0,2,2007,0.7079081632653061
Cornell,GDC-PI,10.0,2,2008,0.4872448979591837
Cornell,GDC-PI,10.0,2,2009,0.7551020408163266
Cornell,PI,20.0,0,0,0.6696428571428571
Cornell,PI,20.0,0,1,0.6951530612244897
Cornell,PI,20.0,0,2,0.6020408163265306
Cornell,PI,20.0,0,3,0.6275510204081634
Cornell,PI,20.0,0,4,0.5969387755102041
Cornell,PI,20.0,0,5,0.6167091836734695
Cornell,PI,20.0,0,6,0.6811224489795918
Cornell,PI,20.0,0,7,0.6632653061224489
Cornell,PI,20.0,0,8,0.5714285714285714
Cornell,PI,20.0,0,9,0.5816326530612245
Cornell,no-PI,20.0,0,0,0.6147959183673469
Cornell,no-PI,20.0,0,1,0.6836734693877551
Cornell,no-PI,20.0,0,2,0.7021683673469388
Cornell,no-PI,20.0,0,3,0.5038265306122449
Cornell,no-PI,20.0,0,4,0.6492346938775511
Cornell,no-PI,20.0,0,5,0.6517857142857143
Cornell,no-PI,20.0,0,6,0.7028061224489796
Cornell,no-PI,20.0,0,7,0.6301020408163266
Cornell,no-PI,20.0,0,8,0.5969387755102041
Cornell,no-PI,20.0,0,9,0.5063775510204082
Cornell,GDC-PI,20.0,0,0,0.6798469387755102
Cornell,GDC-PI,20.0,0,1,0.7538265306122449
Cornell,GDC-PI,20.0,0,2,0.7028061224489796
Cornell,GDC-PI,20.0,0,3,0.6849489795918368
