dataset,variant,p,graph_seed,init_seed,auc
Texas,PI,20.0,2,2005,0.4922711058263971
Texas,PI,20.0,2,2006,0.5148632580261593
Texas,PI,20.0,2,2007,0.6028537455410227
Texas,PI,20.0,2,2008,0.6254458977407849
Texas,PI,20.0,2,2009,0.6563614744351962
Texas,no-PI,20.0,2,2000,0.6028537455410226
Texas,no-PI,20.0,2,2001,0.5529131985731273
Texas,no-PI,20.0,2,2002,0.6896551724137931
Texas,no-PI,20.0,2,2003,0.6111771700356718
Texas,no-PI,20.0,2,2004,0.6807372175980977
Texas,no-PI,20.0,2,2005,0.5885850178359096
Texas,no-PI,20.0,2,2006,0.5790725326991676
Texas,no-PI,20.0,2,2007,0.6099881093935792
Texas,no-PI,20.0,2,2008,0.6135552913198574
Texas,no-PI,20.0,2,2009,0.4482758620689655
Texas,GDC-PI,20.0,2,2000,0.7110582639714624
Texas,GDC-PI,20.0,2,2001,0.7538644470868014
Texas,GDC-PI,20.0,2,2002,0.7419738406658739
Texas,GDC-PI,20.0,2,2003,0.7788347205707491
Texas,GDC-PI,20.0,2,2004,0.7788347205707491
Texas,GDC-PI,20.0,2,2005,0.7348394768133174
Texas,GDC-PI,20.0,2,2006,0.8430439952437574
Texas,GDC-PI,20.0,2,2007,0.6480380499405469
Texas,GDC-PI,20.0,2,2008,0.6242568370986921
Texas,GDC-PI,20.0,2,2009,0.6599286563614744
